action,artist_folder,title,old_path,new_path,reason
skip_no_artist,,"Fretless Bass","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/itanongmo_samga_bata_Asin.mid",,"no artist meta"
skip_no_artist,,Itutuloy,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Itutuloy_(218980).kar",,"no artist meta"
skip_no_artist,,"I LAY MY LOVE ON YOU","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I_LAY_MY_LOVE_ON_YOU_(714444).mid",,"no artist meta"
skip_no_artist,,,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Jack Johnson - Upside Down.kar",,"no artist meta"
would_move,Lauriane,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Jennifer Love Hewitt - Can I Go Now.kar","/storage/emulated/0/htdocs/midisnd/Lauriane/Soft karaoke - Lauriane.kar",
would_move,"H.de Koning","Untitled Song","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Jessica - How Will I Know.kar","/storage/emulated/0/htdocs/midisnd/H.de Koning/Untitled Song - H.de Koning.kar",
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Johnny Be Good - Chuck Berry.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/John_Lennon_-_Jealous_guy.kar",,"no artist meta"
skip_no_artist,,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Celine_Dion_-_When_I_need_you.mid",,"no artist meta"
would_move,"Unregistered User","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Chicago - Baby, What A Big Surprise.kar","/storage/emulated/0/htdocs/midisnd/Unregistered User/Soft karaoke - Unregistered User.kar",
would_move,YES,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Christina Aguilera - Keeps Gettin Better.kar","/storage/emulated/0/htdocs/midisnd/YES/Soft karaoke - YES.kar",
would_move,thevoice_within2003@yahoo.fr,"Oh Mother","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Christina Aguilera - Oh Mother.kar","/storage/emulated/0/htdocs/midisnd/thevoice_within2003@yahoo.fr/Oh Mother - thevoice_within2003@yahoo.fr.kar",
would_move,"RicBNH for Tecla in Italy","The Voice Within Remixed by RicBNH @RAN Productions Studios","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Christina Aguilera - The Voice Within.kar","/storage/emulated/0/htdocs/midisnd/RicBNH for Tecla in Italy/The Voice Within Remixed by RicBNH @RAN Productions Studios - RicBNH for Tecla in Italy.kar",
would_move,Grillo,"Christina Aguilera_Genie In A Bottle","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Christina_Aguilera_-_Genie_in_a_bottle.kar","/storage/emulated/0/htdocs/midisnd/Grillo/Christina Aguilera_Genie In A Bottle - Grillo.kar",
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Chris_DeBurgh_-_Lady_in_red.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"CLOSER YOU AND I","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/CLOSER_YOU_AND_I_(716026).mid",,"no artist meta"
would_move,Paolo,"God Put a Smile Upon Your face","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/coldplay-god_put_a_smile_upon_your_face.kar","/storage/emulated/0/htdocs/midisnd/Paolo/God Put a Smile Upon Your face - Paolo.kar",
would_move,MIDIME,Lost?,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/coldplay-lost.kar","/storage/emulated/0/htdocs/midisnd/MIDIME/Lost - MIDIME.kar",
would_move,"Th. Leroy - 2009",08-coldplay_2008-now_my_feet_won't_touch_the_ground-[k],"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/coldplay-now_my_feet_wont_touch_the_ground.kar","/storage/emulated/0/htdocs/midisnd/Th. Leroy - 2009/08 - coldplay_2008 - now_my_feet_won't_touch_the_ground - [k] - Th. Leroy - 2009.kar",
skip_no_artist,,Paradise,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/coldplay-paradise.kar",,"no artist meta"
skip_no_artist,,"Count on me - Bruno Mars","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Count on me - Bruno Mars.kar",,"no artist meta"
skip_no_artist,,"Crazy Love Tonight","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Crazy Love Tonight_(219222).kar",,"no artist meta"
skip_no_artist,,CRY,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/CRY_(219139).kar",,"no artist meta"
skip_no_artist,,"Dahan Dahan Naman","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Dahan Dahan Naman_(218158).kar",,"no artist meta"
skip_no_artist,,"DAHIL MAHAL NA MAHAL KITA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DAHIL MAHAL NA MAHAL KITA_(218228).kar",,"no artist meta"
skip_no_artist,,"Dahong Laya","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Dahong Laya_(218756).kar",,"no artist meta"
skip_no_artist,,"Darating Ako","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Darating Ako_(218715).kar",,"no artist meta"
skip_no_artist,,"DEEP IN THE HEART OF TEXAS","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DEEP IN THE HEART OF TEXAS_(218594).kar",,"no artist meta"
would_move,me,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Del_Shannon_-_Runaway.kar","/storage/emulated/0/htdocs/midisnd/me/Meta - me.kar",
would_move,Pam,"Jumpin, Jumpin","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Destiny's Child - Jumpin Jumpin.kar","/storage/emulated/0/htdocs/midisnd/Pam/Jumpin, Jumpin - Pam.kar",
skip_no_artist,,"Di Malimot Ang Iyong Halik","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Di Malimot Ang Iyong Halik_(218178).kar",,"no artist meta"
skip_no_artist,,"Di Malimot Ang Iyong Halik","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Di Malimot Ang Iyong Halik_(218892).kar",,"no artist meta"
would_move,"Jonathan Vidanes Tuan for EQUINOX",DIAMONDS,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DIAMONDS by Rihanna.mid","/storage/emulated/0/htdocs/midisnd/Jonathan Vidanes Tuan for EQUINOX/DIAMONDS - Jonathan Vidanes Tuan for EQUINOX.mid",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Disturbia - Rihanna.kar",,"no artist meta"
would_move,the,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Don't Let The Sun Go Down On Me - Elton John.kar","/storage/emulated/0/htdocs/midisnd/the/Soft Karaoke - the.kar",
skip_no_artist,,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Don't Speak - No Doubt.kar",,"no artist meta"
skip_no_artist,,"DON'T SPEAK","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DON'T_SPEAK_(714034).mid",,"no artist meta"
would_move,"Vincenzo Palleschi","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Don_McLean_-_American_Pie.mid","/storage/emulated/0/htdocs/midisnd/Vincenzo Palleschi/Soft Karaoke - Vincenzo Palleschi.mid",
would_move,"Marcel Gonzalez",untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Dreaming Of You.kar","/storage/emulated/0/htdocs/midisnd/Marcel Gonzalez/untitled - Marcel Gonzalez.kar",
would_move,Ginny,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Dusty Springfield - You Don't Have To Say You Love Me.kar","/storage/emulated/0/htdocs/midisnd/Ginny/untitled - Ginny.kar",
skip_no_artist,,lady_gaga-alejandro,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/E.T - Katy Perry.kar",,"no artist meta"
would_move,"Roger Mac","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Eddy Grant - Gimme Hope Joanna.kar","/storage/emulated/0/htdocs/midisnd/Roger Mac/Soft Karaoke - Roger Mac.kar",
would_move,"Elton John",Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Elton_John_-_Big_dipper.mid","/storage/emulated/0/htdocs/midisnd/Elton John/Meta - Elton John.mid",
skip_no_artist,,Esem,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Esem_(219015).kar",,"no artist meta"
would_move,"Raphael Pungin. br326@cleveland.freenet.edu","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Eternal Flame - Bangles.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin. br326@cleveland.freenet.edu/Soft Karaoke - Raphael Pungin. br326@cleveland.freenet.edu.kar",
would_move,Nieleav,"""TOURNIQUET"" by Evanescence","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Evanescence_-_Tourniquet.mid","/storage/emulated/0/htdocs/midisnd/Nieleav/TOURNIQUET by Evanescence - Nieleav.mid",
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Extreme_-_More_than_words.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
would_move,Hel,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Faith_Hill_-_This_kiss.kar","/storage/emulated/0/htdocs/midisnd/Hel/Soft karaoke - Hel.kar",
would_move,"Derick Perez","Farewell by : Raymond Lauchengco","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/farewell - Raymond Lauchengco.kar","/storage/emulated/0/htdocs/midisnd/Derick Perez/Farewell by Raymond Lauchengco - Derick Perez.kar",
would_move,"Karen Jones","Until the Time is Through","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Five_-_Until_the_time_is_through.kar","/storage/emulated/0/htdocs/midisnd/Karen Jones/Until the Time is Through - Karen Jones.kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/foryoureyesonly.mid",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Foundations_-_Baby_now_that_i_found_you.mid",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Frankie_Valli_-_My_eyes_adored_you.kar",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Frank_Sinatra_-_After_youve_gone.mid",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Frank_Sinatra_-_Strangers_in_the_night.kar",,"no artist meta"
would_move,Free,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Free_-_Alright_now.kar","/storage/emulated/0/htdocs/midisnd/Free/untitled - Free.kar",
skip_no_artist,,"GAANO KO IKAW KAMAHAL","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/GAANO KO IKAW KAMAHAL_(218185).kar",,"no artist meta"
skip_no_artist,,"GABAY MO AKO","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/GABAY MO AKO_(218258).kar",,"no artist meta"
would_move,"Gary Moore",Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Gary_Moore_-_Pretty_woman.kar","/storage/emulated/0/htdocs/midisnd/Gary Moore/Meta - Gary Moore.kar",
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Georgia on my Mind - Ray Charles.KAR","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"YOU'LL NEVER WALK ALONE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Gerry & The Pacemakers - You'll Never Walk Alone.kar",,"no artist meta"
would_move,"Derick Perez","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/givemeachange.kar","/storage/emulated/0/htdocs/midisnd/Derick Perez/Soft karaoke - Derick Perez.kar",
skip_no_artist,,"Sequenced by Deb Ackley, 03/21/98deback@ix.netcom.comM","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Gladys_Knight_and_The_Pips_-_Best_thing_that_ever_happened_to_me.kar",,"no artist meta"
skip_no_artist,,"Gorillaz - Clint Eastwood","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Gorillaz_-_Clint_eastwood.kar",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Grease_-_Youre_the_one_that_i_want.mid",,"no artist meta"
skip_no_artist,,"Green grass","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/GREENGRASS (From the play boy) 13429.mid",,"no artist meta"
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Groovy Kind of Love - Phil Collins.KAR","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.kar",
skip_no_artist,,Gumingaw,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Gumingaw_(218758).kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Habang may buhay - Afterimage.kar",,"no artist meta"
skip_no_artist,,"HANGGANG SA DULO NG WALANG HANGGAN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/HANGGANG_SA_DULO_NG_WALANG_HANGGAN_(218227).mid",,"no artist meta"
would_move,"Y. Payeur (yvp@odyssee.net)","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Head Over Feet - Alanis Morissette.kar","/storage/emulated/0/htdocs/midisnd/Y. Payeur (yvp@odyssee.net)/Soft karaoke - Y. Payeur (yvp@odyssee.net).kar",
would_move,those,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Here I Am - Air Supply.kar","/storage/emulated/0/htdocs/midisnd/those/Soft karaoke - those.kar",
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Here There and Everywhere - The Beatles.KAR","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Hermans_Heremits_-_The_end_of_the_world.kar",,"no artist meta"
skip_no_artist,,"Himig Ng Pag-Ibig","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Himig Ng Pag-Ibig_(218800).kar",,"no artist meta"
skip_no_artist,,"HIMIG PASKO","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/HIMIG PASKO_(218482).kar",,"no artist meta"
skip_no_artist,,"HINDI MAGBABAGO","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/HINDI MAGBABAGO_(218449).kar",,"no artist meta"
would_move,Eldeen,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Hot N Cold - Katy Perry.kar","/storage/emulated/0/htdocs/midisnd/Eldeen/Soft karaoke - Eldeen.kar",
skip_no_artist,,"HOT LEGS","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/HOT_LEGS_(713864).mid",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/How Many Times - Cat Stevens.kar",,"no artist meta"
skip_no_artist,,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/How_do_I_live_without_you.kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Huey_Lewis_and_The_News_-_Power_of_love.kar",,"no artist meta"
would_move,"Andy Rocafort","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Huling El Bimbo.kar","/storage/emulated/0/htdocs/midisnd/Andy Rocafort/Soft karaoke - Andy Rocafort.kar",
skip_no_artist,,"HUMPTY DUMPTY","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/HUMPTY DUMPTY_(218590).kar",,"no artist meta"
would_move,Hush,"HUSH HUSH","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Hush Hush I Survive WILL SURVIVE.mid","/storage/emulated/0/htdocs/midisnd/Hush/HUSH HUSH - Hush.mid",
would_move,"A.J. Hosking","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I Do, I Do - ABBA.kar","/storage/emulated/0/htdocs/midisnd/A.J. Hosking/Soft karaoke - A.J. Hosking.kar",
skip_no_artist,,"I JUST SHOT JOHN LENNON","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I JUST SHOT JOHN LENNON_(219307).kar",,"no artist meta"
skip_no_artist,,"I Love You Goodbye","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I Love You Goodbye_(219235).kar",,"no artist meta"
skip_no_artist,,"I SAW HER STANDING THERE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I SAW HER STANDING THERE_(218539).kar",,"no artist meta"
skip_no_artist,,"I Truly Love You","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I Truly Love You_(219301).kar",,"no artist meta"
would_move,"Christina Aguilera","I Turn To You","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I Turn To You - Christina Aguilera.kar","/storage/emulated/0/htdocs/midisnd/Christina Aguilera/I Turn To You - Christina Aguilera.kar",
skip_no_artist,,"I Will Love Again","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I Will Love Again_(219243).kar",,"no artist meta"
would_move,"H.de Koning",ILLNEVER,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/I'll Never Break Your Heart - Backstreet Boys.kar","/storage/emulated/0/htdocs/midisnd/H.de Koning/ILLNEVER - H.de Koning.kar",
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Coolio_-_Gangsta_Paradise.kar","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.kar",
would_move,"Raphael Pungin (raphael@cnct.com)","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Corona_-_Rhythym_of_the_night.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin (raphael@cnct.com)/Soft Karaoke - Raphael Pungin (raphael@cnct.com).kar",
would_move,Fred,"Howdy You,all","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Country Road - James Taylor.kar","/storage/emulated/0/htdocs/midisnd/Fred/Howdy You,all - Fred.kar",
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Craig_David_-_Walking_away.mid",,"no artist meta"
would_move,"Uwe Trempelmann","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Creedence_Clearwater_Revival_-_Have_you_ever_seen_the_rain.kar","/storage/emulated/0/htdocs/midisnd/Uwe Trempelmann/Soft karaoke - Uwe Trempelmann.kar",
skip_no_artist,,"Cuts Like A Knife","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Cuts Like a Knife - Bryan Adams.kar",,"no artist meta"
skip_no_artist,,"DAHIL TANGING IKAW","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DAHIL_TANGING_IKAW_(716017).mid",,"no artist meta"
skip_no_artist,,"DAPAT KA BANG MAHALIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DAPAT KA BANG MAHALIN_(218351).kar",,"no artist meta"
skip_no_artist,,"DAPAT MONG MALAMAN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DAPAT MONG MALAMAN_(218625).kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Detroit_Spinners_-_Could_it_be_Im_falling_in_love.kar",,"no artist meta"
skip_no_artist,,(ADELE),"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/DONTYOUREMEMBER_ADELE.mid",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Double_-_The_captain_of_her_heart.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
would_move,"Elaine & Chris Lawrence","Save Tonight;Composed by Eagle-eyed Cherry","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Eagle Eye Cherry - Save Tonight.kar","/storage/emulated/0/htdocs/midisnd/Elaine & Chris Lawrence/Save Tonight;Composed by Eagle - eyed Cherry - Elaine & Chris Lawrence.kar",
skip_no_artist,,"Early In The Morning","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Early In The Morning_(218851).kar",,"no artist meta"
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Elton_John_-_Believe.mid","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.mid",
would_move,"Dick Anderson","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Engelbert Humperdinck - Please Release Me.kar","/storage/emulated/0/htdocs/midisnd/Dick Anderson/Soft Karaoke - Dick Anderson.kar",
would_move,"Randy Goodrum","It's Sad To Belong","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/England Dan - Its Sad to Belong.mid","/storage/emulated/0/htdocs/midisnd/Randy Goodrum/It's Sad To Belong - Randy Goodrum.mid",
skip_no_artist,,"ES ELLA MAS QUE YO","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/ES ELLA MAS QUE YO_(218947).kar",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Eurythmics_-_Sweet_dreams.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,EVERGREEN,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/EVERGREEN_(219149).kar",,"no artist meta"
skip_no_artist,,"EVERYDAY I LOVE YOU","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/EVERYDAY_I_LOVE_YOU_(714412).mid",,"no artist meta"
would_move,"Mr KarPlay","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 1/Faith - George Michael.kar","/storage/emulated/0/htdocs/midisnd/Mr KarPlay/Soft karaoke - Mr KarPlay.kar",
